stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,stim9,stim10
89,The,forgotten,man,was,hopeful.,+
90,The,forgotten,turn,was,hopeful.,-
91,The,broken,cup,isn't,bad.,+
92,The,broken,ion,isn't,bad.,-
93,The,worn,dresses,were,old.,+
94,The,worn,clutches,were,old.,-
95,The,worn,hat,is,hidden.,+
96,The,worn,creed,is,hidden.,-
97,The,broken,unicycle,was,good.,+
98,The,broken,mannitol,was,good.,-
99,The,forgotten,waiters,weren't,confident.,+
100,The,forgotten,plantings,weren't,confident.,-
101,The,forgotten,actor,wasn't,busy.,+
102,The,forgotten,twitter,wasn't,busy.,-
103,The,worn,blouses,weren't,rough.,+
104,The,worn,magyars,weren't,rough.,-
105,The,forgotten,girl,wasn't,happy.,+
106,The,forgotten,stuff,wasn't,happy.,-
107,The,worn,hats,weren't,good.,+
108,The,worn,graphs,weren't,good.,-
109,The,broken,bike,was,whole.,+
110,The,broken,ability,was,whole.,-
111,The,worn,jacket,wasn't,concealed.,+
112,The,worn,mascara,wasn't,concealed.,-
113,The,worn,hat,isn't,hidden.,+
114,The,worn,france,isn't,hidden.,-
115,The,broken,vase,was,green.,+
116,The,broken,sonar,was,green.,-
117,The,worn,shirt,was,yellow.,+
118,The,worn,season,was,yellow.,-
119,The,worn,sweater,wasn't,brown.,+
120,The,worn,wilton,wasn't,brown.,-
121,The,broken,unicycle,was,brown.,+
122,The,broken,gilmer,was,brown.,-
123,The,forgotten,synopsis,was,good.,+
124,The,forgotten,intestine,was,good.,-
125,The,broken,window,was,small.,+
126,The,broken,ideology,was,small.,-
127,The,forgotten,people,aren't,unemployed.,+
128,The,forgotten,kitchens,aren't,unemployed.,-
129,The,broken,unicycle,was,red.,+
130,The,broken,delphi,was,red.,-
131,The,forgotten,pamphlets,are,big.,+
132,The,forgotten,trotters,are,big.,-
133,The,worn,skirts,weren't,important.,+
134,The,worn,sats,weren't,important.,-
135,The,forgotten,men,are,upset.,+
136,The,forgotten,blacks,are,upset.,-
137,The,worn,scarf,was,out,in,the,open.,+
138,The,worn,sac,was,out,in,the,open.,-
139,The,forgotten,teenager,wasn't,uncertain.,+
140,The,forgotten,precursor,wasn't,uncertain.,-
141,The,forgotten,waitress,isn't,concealed.,+
142,The,forgotten,rusher,isn't,concealed.,-
143,The,worn,sweater,was,good.,+
144,The,worn,placebo,was,good.,-
145,The,forgotten,driver,was,displeased.,+
146,The,forgotten,unit,was,displeased.,-
147,The,forgotten,movie,was,good.,+
148,The,forgotten,boxing,was,good.,-
149,The,forgotten,drivers,weren't,unconvinced.,+
150,The,forgotten,finals,weren't,unconvinced.,-
151,The,forgotten,doctor,wasn't,smart.,+
152,The,forgotten,wire,wasn't,smart.,-
153,The,broken,tooth,was,gray.,+
154,The,broken,slipper,was,gray.,-
155,The,worn,shawl,wasn't,gray.,+
156,The,worn,stitcher,wasn't,gray.,-
157,The,broken,cup,wasn't,important.,+
158,The,broken,eighth,wasn't,important.,-
159,The,broken,tooth,was,rough.,+
160,The,broken,timing,was,rough.,-
161,The,forgotten,thesis,is,black.,+
162,The,forgotten,fulton,is,black.,-
163,The,forgotten,documentaries,were,good.,+
164,The,forgotten,remainders,were,good.,-
165,The,forgotten,woman,is,standing.,+
166,The,forgotten,prayer,is,standing.,-
167,The,forgotten,adult,wasn't,bad.,+
168,The,forgotten,skill,wasn't,bad.,-
169,The,forgotten,story,wasn't,long.,+
170,The,forgotten,magic,wasn't,long.,-
171,The,worn,skirt,wasn't,gray.,+
172,The,worn,chloride,wasn't,gray.,-
173,The,worn,jackets,were,blue.,+
174,The,worn,fords,were,blue.,-
175,The,broken,cup,is,hard.,+
176,The,broken,names,is,hard.,-
177,The,broken,unicycle,wasn't,lost.,+
178,The,broken,burgher,wasn't,lost.,-
179,The,forgotten,doctor,isn't,employed.,+
180,The,forgotten,beijing,isn't,employed.,-
181,The,forgotten,brochures,were,big.,+
182,The,forgotten,sirens,were,big.,-
183,The,worn,shirt,wasn't,purple.,+
184,The,worn,twilight,wasn't,purple.,-
185,The,worn,pants,weren't,new.,+
186,The,worn,approval,weren't,new.,-
187,The,forgotten,child,is,important.,+
188,The,forgotten,premium,is,important.,-
189,The,forgotten,guys,weren't,good.,+
190,The,forgotten,moderns,weren't,good.,-
191,The,forgotten,story,was,long.,+
192,The,forgotten,shape,was,long.,-
193,The,worn,shirt,wasn't,out,in,the,open.,+
194,The,worn,rest,wasn't,out,in,the,open.,-
195,The,broken,plate,isn't,lost.,+
196,The,broken,honesty,isn't,lost.,-
197,The,worn,scarf,was,green.,+
198,The,worn,kip,was,green.,-
199,The,forgotten,doctors,were,smart.,+
200,The,forgotten,varieties,were,smart.,-
201,The,worn,hats,weren't,soft.,+
202,The,worn,swells,weren't,soft.,-
203,The,worn,skirts,are,smooth.,+
204,The,worn,aunties,are,smooth.,-
205,The,worn,hats,weren't,green.,+
206,The,worn,agonies,weren't,green.,-
207,The,forgotten,waitresses,weren't,lost.,+
208,The,forgotten,marvels,weren't,lost.,-
209,The,broken,screen,was,green.,+
210,The,broken,provision,was,green.,-
211,The,broken,cart,wasn't,bad.,+
212,The,broken,ml,wasn't,bad.,-
213,The,forgotten,actor,wasn't,concealed.,+
214,The,forgotten,terry,wasn't,concealed.,-
215,The,worn,hat,wasn't,good.,+
216,The,worn,glove,wasn't,good.,-
217,The,broken,plate,is,purple.,+
218,The,broken,forest,is,purple.,-
219,The,forgotten,pedestrians,are,lucky.,+
220,The,forgotten,innovations,are,lucky.,-
221,The,forgotten,doctors,weren't,sick.,+
222,The,forgotten,blooms,weren't,sick.,-
223,The,worn,sweater,was,hidden.,+
224,The,worn,pickup,was,hidden.,-
225,The,hidden,people,are,unsure.,+
226,The,hidden,canadas,are,unsure.,-
227,The,worn,blouses,were,out,in,the,open.,+
228,The,worn,finances,were,out,in,the,open.,-
229,The,worn,skirts,are,hard.,+
230,The,worn,ens,are,hard.,-
231,The,worn,skirts,weren't,black.,+
232,The,worn,dares,weren't,black.,-
233,The,worn,shirt,was,gray.,+
234,The,worn,baghdad,was,gray.,-
235,The,forgotten,movie,wasn't,bad.,+
236,The,forgotten,silver,wasn't,bad.,-
237,The,worn,hats,were,orange.,+
238,The,worn,bumpers,were,orange.,-
239,The,worn,jackets,aren't,big.,+
240,The,worn,dislikes,aren't,big.,-
241,The,forgotten,waiter,wasn't,unemployed.,+
242,The,forgotten,tyson,wasn't,unemployed.,-
243,The,broken,cup,is,brown.,+
244,The,broken,major,is,brown.,-
245,The,broken,window,was,good.,+
246,The,broken,terms,was,good.,-
247,The,forgotten,actor,was,serious.,+
248,The,forgotten,tactics,was,serious.,-
249,The,forgotten,woman,is,young.,+
250,The,forgotten,flower,is,young.,-
251,The,worn,dress,was,big.,+
252,The,worn,shine,was,big.,-
253,The,forgotten,thesis,isn't,lost.,+
254,The,forgotten,buddhism,isn't,lost.,-
255,The,worn,jackets,weren't,cheap.,+
256,The,worn,oysters,weren't,cheap.,-
257,The,broken,plate,isn't,bad.,+
258,The,broken,scent,isn't,bad.,-
