stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,stim9,stim10,stim11,stim12,stim13,stim14,stim15,stim16,stim17,stim18,stim19,stim20,stim21,stim22,stim23,stim24,stim25,stim26,stim27,stim28,stim29,stim30,stim31,stim32,stim33,stim34,stim35,stim36,stim37,stim38,stim39,stim40,stim41,stim42,stim43,stim44,stim45
205,И,что-то,такое,там,говорили,даже.,+
206,И,ничего,такое,там,говорили,даже.,-
207,Даже,что-то,выиграл,для,факультета.,+
208,Даже,ничего,выиграл,для,факультета.,-
209,Когда-то,Отдел,возглавлял,Бартемий,Крауч.,+
210,Никогда,Отдел,возглавлял,Бартемий,Крауч.,-
211,В,какой-то,степени,интересуется,Макото.,+
212,В,никакой,степени,интересуется,Макото.,-
213,Когда-то,входившие,в,комплекс,хилакской,крепости.,+
214,Никогда,входившие,в,комплекс,хилакской,крепости.,-
215,Кто-то,подал,тебе,в,том,совет.,+
216,Никто,подал,тебе,в,том,совет.,-
217,Через,какое-то,время,Гуррикап,умер.,+
218,Через,никакое,время,Гуррикап,умер.,-
219,Пробили,часы,где-то,в,квартире?,+
220,Пробили,часы,нигде,в,квартире?,-
221,В,какой-то,момент,Илания,стала,мошавой.,+
222,В,никакой,момент,Илания,стала,мошавой.,-
223,Через,какое-то,время,область,захватили,эдоны.,+
224,Через,никакое,время,область,захватили,эдоны.,-
225,Сами,изображения,символов,хранятся,где-либо,еще.,+
226,Сами,изображения,символов,хранятся,нигде,еще.,-
227,Игорь,говорит,ему,про,какой-то,знак.,+
228,Игорь,говорит,ему,про,никакой,знак.,-
229,Вместо,игрока,может,быть,какой-то,предмет.,+
230,Вместо,игрока,может,быть,никакой,предмет.,-
231,Попова,и,кого-нибудь,ей,наградить.,+
232,Попова,и,никого,ей,наградить.,-
233,Свет,считался,потоком,каких-то,мелких,корпускул.,+
234,Свет,считался,потоком,никаких,мелких,корпускул.,-
235,Кто-то,"сказал,",что,метал,умер.,+
236,Никто,"сказал,",что,метал,умер.,-
237,Кто-то,побежал,"вниз,",сказал,швейцару.,+
238,Никто,побежал,"вниз,",сказал,швейцару.,-
239,Здесь,проживал,когда-то,барин,Халозов.,+
240,Здесь,проживал,никогда,барин,Халозов.,-
241,В,храм,света,кто-то,вошел.,+
242,В,храм,света,никто,вошел.,-
243,Через,какое-то,время,умер,Александр,Шемарин.,+
244,Через,никакое,время,умер,Александр,Шемарин.,-
245,Тогда,там,что-то,и,получилось.,+
246,Тогда,там,ничего,и,получилось.,-
247,Когда-то,обладал,Ларцом,Древних,Зим.,+
248,Никогда,обладал,Ларцом,Древних,Зим.,-
249,Где-то,гвоздь,поймал,–,оно,спускать,и,начало.,+
250,Нигде,гвоздь,поймал,–,оно,спускать,и,начало.,-
251,Нам,обещали,выдать,какое-то,"""тэйе"".",+
252,Нам,обещали,выдать,никакое,"""тэйе"".",-
253,Ему,кто-то,подыгрывал,на,национальной,флейте,сао.,+
254,Ему,никто,подыгрывал,на,национальной,флейте,сао.,-
255,И,вообще,пришел,туда,из,какого-то,другого,времени.,+
256,И,вообще,пришел,туда,из,никакого,другого,времени.,-
257,Словно,какие-то,колесики,повернулись,в,голове,Индии.,+
258,Словно,никакие,колесики,повернулись,в,голове,Индии.,-
259,"Хотя,","стоп,",опять,меня,кто-то,целует.,+
260,"Хотя,","стоп,",опять,меня,никто,целует.,-
261,Часто,мне,одно,время,снились,все,веревки,какие-то.,+
262,Часто,мне,одно,время,снились,все,веревки,никакие.,-
263,Нам,же,хотелось,что-то,"проектировать,",чертить!,+
264,Нам,же,хотелось,ничего,"проектировать,",чертить!,-
265,Новый,призыв,его,офицеры,набрали,где-то,по,глухоманям.,+
266,Новый,призыв,его,офицеры,набрали,нигде,по,глухоманям.,-
267,"Может,",когда-нибудь,заведусь,"землицей,",домом.,+
268,"Может,",никогда,заведусь,"землицей,",домом.,-
269,Он,шел,к,"буртам,",что-то,там,робить.,+
270,Он,шел,к,"буртам,",ничего,там,робить.,-
271,Оммодурад,"замолчал,",другой,голос,что-то,произнес.,+
272,Оммодурад,"замолчал,",другой,голос,ничего,произнес.,-
273,Сноргу,ужасно,хотелось,когда-нибудь,поговорить,с,Тиб.,+
274,Сноргу,ужасно,хотелось,никогда,поговорить,с,Тиб.,-
275,Уж,слишком,много,и,часто,обещал,Кешка,что-то.,+
276,Уж,слишком,много,и,часто,обещал,Кешка,ничего.,-
277,Не,какой-то,миг,тебе,открывается,смысл,жизни!,+
278,Не,никакой,миг,тебе,открывается,смысл,жизни!,-
279,Немец,разносчик,сказал,что-то,злорадное,и,наставительное.,+
280,Немец,разносчик,сказал,ничего,злорадное,и,наставительное.,-
281,Она,на,какое-то,время,решила,остаться,гостьей,баурадимов.,+
282,Она,на,никакое,время,решила,остаться,гостьей,баурадимов.,-
283,"Надеюсь,",когда-нибудь,Рей,дель,Сол,станет,моим.,+
284,"Надеюсь,",никогда,Рей,дель,Сол,станет,моим.,-
285,Сам,Бейл,когда-то,начинал,у,великого,Франсуа,Коти.,+
286,Сам,Бейл,никогда,начинал,у,великого,Франсуа,Коти.,-
287,И,Джон,сломал,что-то,около,3,микрофонов.,+
288,И,Джон,сломал,ничего,около,3,микрофонов.,-
289,Но,ведь,детям,когда-то,уходить,отсюда,в,мир.,+
290,Но,ведь,детям,никогда,уходить,отсюда,в,мир.,-
291,Хотя,может,там,просто,какой-нибудь,розыгрыш,готовят?,+
292,Хотя,может,там,просто,никакой,розыгрыш,готовят?,-
293,Ну,разве,кто-то,что-то,"копал,",да,бросил...,+
294,Ну,разве,никто,что-то,"копал,",да,бросил...,-
295,Кто-то,присвистнул,—,должно,"быть,",Мельба.,+
296,Никто,присвистнул,—,должно,"быть,",Мельба.,-
297,Ис,смотрела,"него,",как,будто,что-то,соображая.,+
298,Ис,смотрела,"него,",как,будто,ничего,соображая.,-
299,Но,я,подумал,—,что-то,много,набирается,странного.,+
300,Но,я,подумал,—,ничего,много,набирается,странного.,-
301,Где-то,там,осталась,"Хазина,",Хумо,Хартум.,+
302,Нигде,там,осталась,"Хазина,",Хумо,Хартум.,-
303,Какая-то,старуха,объяснила,"Копенолю,",что,Квазимодо,глух.,+
304,Никакая,старуха,объяснила,"Копенолю,",что,Квазимодо,глух.,-
305,Однако,должна,же,была,Муурикки,что-то,заметить.,+
306,Однако,должна,же,была,Муурикки,ничего,заметить.,-
307,Но,господин,хотел,от,них,чего-то,другого.,+
308,Но,господин,хотел,от,них,ничто,другого.,-
309,Офицеру,на,вахте,наврал,чего-то,да,прошел.,+
310,Офицеру,на,вахте,наврал,ничто,да,прошел.,-
311,Вы,когда-нибудь,"спрашивали,",как,горы,отвечают,эхом?,+
312,Вы,никогда,"спрашивали,",как,горы,отвечают,эхом?,-
313,Давай-ка,ради,праздничка,съездим,пообедаем,где-нибудь,в,Монмазаре.,+
314,Давай-ка,ради,праздничка,съездим,пообедаем,нигде,в,Монмазаре.,-
315,Он,что-то,прокричал,и,подрезал,путь,машине,Раша.,+
316,Он,ничего,прокричал,и,подрезал,путь,машине,Раша.,-
317,Они,с,Дагом,казались,людьми,каких-то,разных,пород.,+
318,Они,с,Дагом,казались,людьми,никаких,разных,пород.,-
319,И,какой-то,доброхот,донес,Па,о,проделках,Ника.,+
320,И,никакой,доброхот,донес,Па,о,проделках,Ника.,-
321,По,какой-то,причине,благородный,порыв,брата,сделался,западней.,+
322,По,никакой,причине,благородный,порыв,брата,сделался,западней.,-
323,Никое,говорил,мне,что-то,про,вашего,отца.,+
324,Никое,говорил,мне,ничего,про,вашего,отца.,-
325,Агате,показалось,–,с,какой-то,даже,жадностью.,+
326,Агате,показалось,–,с,никакой,даже,жадностью.,-
327,Я,тоже,почувствовал,–,его,что-то,томит.,+
328,Я,тоже,почувствовал,–,его,ничего,томит.,-
329,Он,понял:,у,Али,появился,какой-то,план.,+
330,Он,понял:,у,Али,появился,никакой,план.,-
331,"Лапуэнт,","наверное,",узнал,кого-то,за,дверью.,+
332,"Лапуэнт,","наверное,",узнал,никого,за,дверью.,-
333,Гном...,яблоко...,что-то,это,напоминает,Алене...,+
334,Гном...,яблоко...,ничего,это,напоминает,Алене...,-
335,Матс,Стикер,говорил,что-то,"еще,",много.,+
336,Матс,Стикер,говорил,ничего,"еще,",много.,-
337,Я,даже,вижу:,на,уступчике,что-то,лежит!,+
338,Я,даже,вижу:,на,уступчике,ничего,лежит!,-
339,Но,прямо,говорю:,тут,вышло,что-то,непонятное.,+
340,Но,прямо,говорю:,тут,вышло,ничего,непонятное.,-
341,Другого,любите,"кого-нибудь,",вот,за,что.,+
342,Другого,любите,"никого,",вот,за,что.,-
343,На,этот,она,звякнула,о,какой-то,твердый,предмет.,+
344,На,этот,она,звякнула,о,никакой,твердый,предмет.,-
345,И,этот,кто-то,проходил,в,ее,комнату.,+
346,И,этот,никто,проходил,в,ее,комнату.,-
347,При,этом,сорфит,и,таги,что-то,оживленно,обсуждали.,+
348,При,этом,сорфит,и,таги,ничего,оживленно,обсуждали.,-
349,Они,ему,какой-то,дальней,родней,доводются,никак.,+
350,Они,ему,никакой,дальней,родней,доводются,никак.,-
351,Да,только,он,ее,где-то,"видел,",узнал.,+
352,Да,только,он,ее,нигде,"видел,",узнал.,-
353,Стоявший,у,борта,капитан,Чен,что-то,активно,завопил.,+
354,Стоявший,у,борта,капитан,Чен,ничего,активно,завопил.,-
355,"Только,","смотрю,",темните,вы,что-то!,+
356,"Только,","смотрю,",темните,вы,ничего!,-
357,Но,это,только,показалось,—,догоняют,кого-то,все.,+
358,Но,это,только,показалось,—,догоняют,никого,все.,-
359,Вас,нужно,"искать,",следить,где-то,еще.,+
360,Вас,нужно,"искать,",следить,нигде,еще.,-
361,Так,вот,кому,я,когда-то,помог,колесо,надеть!,+
362,Так,вот,кому,я,никогда,помог,колесо,надеть!,-
363,Я,не,должен,был,попасть,к,каким-то,алазонам!..,+
364,Я,не,должен,был,попасть,к,никаким,алазонам!..,-
365,Хелье,"подумал,",что,Яван,чего-то,недоговаривает.,+
366,Хелье,"подумал,",что,Яван,ничто,недоговаривает.,-
367,То,—,что,внутри,нее,развернулась,какая-то,пружина.,+
368,То,—,что,внутри,нее,развернулась,никакая,пружина.,-
369,Но,с,Лидкой,словно,бес,какой-то,вселялся.,+
370,Но,с,Лидкой,словно,бес,никакой,вселялся.,-
371,Доктор,велел,для,тебя,лимоны,где-нибудь,достать...,+
372,Доктор,велел,для,тебя,лимоны,нигде,достать...,-
373,"Дерри,",я,думаю,Айр,дал,ему,что-то.,+
374,"Дерри,",я,думаю,Айр,дал,ему,ничего.,-
375,Небось,враки,какие-нибудь!,–,отмахнулся,Хикле.,+
376,Небось,враки,никакие!,–,отмахнулся,Хикле.,-
377,Но,сегодня,стена,стала,какой-то,не,такой.,+
378,Но,сегодня,стена,стала,никакой,не,такой.,-
379,Где-то,сквозь,гвалт,слышались,крики,нормальной,речи,стай.,+
380,Нигде,сквозь,гвалт,слышались,крики,нормальной,речи,стай.,-
381,В,какой-то,момент,друзья,потеряли,Гиатулова,из,вида.,+
382,В,никакой,момент,друзья,потеряли,Гиатулова,из,вида.,-
383,И,они,зарядили,какие-то,там,ставки,на,него.,+
384,И,они,зарядили,никакие,там,ставки,на,него.,-
385,А,кого-то,есть,творчество,и,любимое,дело.,+
386,А,никого,есть,творчество,и,любимое,дело.,-
387,Какие-то,связки,проверить,в,"игре,",футболистов.,+
388,Никакие,связки,проверить,в,"игре,",футболистов.,-
389,А,сами,пока,будут,вести,какие-то,другие,переговоры.,+
390,А,сами,пока,будут,вести,никакие,другие,переговоры.,-
391,Баск,и,Эменике,в,какой-то,момент,задвинул.,+
392,Баск,и,Эменике,в,никакой,момент,задвинул.,-
393,Бой,его,планируется,где-то,на,начало,августа.,+
394,Бой,его,планируется,нигде,на,начало,августа.,-
395,Только,мужчина,пытался,что-то,нашарить,руками,в,воде.,+
396,Только,мужчина,пытался,ничего,нашарить,руками,в,воде.,-
397,И,уже,начались,какие-то,"переговоры,",движение.,+
398,И,уже,начались,никакие,"переговоры,",движение.,-
399,Придет,когда-то,"время,",вы,хотите,общего,президента?,+
400,Придет,никогда,"время,",вы,хотите,общего,президента?,-
401,Чирикова,какое-то,время,карулили,в,автомобиле,возле,дома.,+
402,Чирикова,никакое,время,карулили,в,автомобиле,возле,дома.,-
403,Был,какой-то,ком,из,металлических,"конструкций,",людей.,+
404,Был,никакой,ком,из,металлических,"конструкций,",людей.,-
405,Поэтому,предложение,американцам,использовать,что-то,совместно,обречено.,+
406,Поэтому,предложение,американцам,использовать,ничего,совместно,обречено.,-
407,Но,только,нельзя,через,них,делать,какую-то,политику.,+
408,Но,только,нельзя,через,них,делать,никакую,политику.,-
409,Где-то,за,гол,головой,начисляют,две,банки.,+
410,Нигде,за,гол,головой,начисляют,две,банки.,-
411,Джондро,также,отказался,сообщить,какие-либо,дополнительные,детали.,+
412,Джондро,также,отказался,сообщить,никакие,дополнительные,детали.,-
413,"Нет,",какие-то,наметки,романцевского,футбола,безусловно,были.,+
414,"Нет,",никакие,наметки,романцевского,футбола,безусловно,были.,-
415,После,него,можно,будет,говорить,что-то,о,Канело.,+
416,После,него,можно,будет,говорить,ничего,о,Канело.,-
417,После,гонга,там,болгарин,еще,что-то,высказал,оппоненту.,+
418,После,гонга,там,болгарин,еще,ничего,высказал,оппоненту.,-
419,Что,касается,каких-то,других,"возможностей,",открыт,фонд.,+
420,Что,касается,никаких,других,"возможностей,",открыт,фонд.,-
421,Ну,давайте,государство,будет,помогать,там,какому-нибудь,ресторану.,+
422,Ну,давайте,государство,будет,помогать,там,никакому,ресторану.,-
423,Так,когда-то,родилась,и,наша,-,считают,ученые.,+
424,Так,никогда,родилась,и,наша,-,считают,ученые.,-
425,Возможно?,где-то,сели,уже,в,конце.,+
426,Возможно?,нигде,сели,уже,в,конце.,-
427,Кто-то,"есть,",ведь,его,страшно,пиарят.,+
428,Никто,"есть,",ведь,его,страшно,пиарят.,-
429,Но,кто-то,заранее,повесил,на,нее,пакет.,+
430,Но,никто,заранее,повесил,на,нее,пакет.,-
431,Муж,Лики,сам,сделал,что-то,вроде,печки.,+
432,Муж,Лики,сам,сделал,ничего,вроде,печки.,-
433,Вообще,есть,какое‑то,взаимодействие,между,"нами,",диалог?,+
434,Вообще,есть,никакого,взаимодействие,между,"нами,",диалог?,-
435,Ей,даже,не,нужно,просить,сделать,нас,что-то.,+
436,Ей,даже,не,нужно,просить,сделать,нас,ничего.,-
437,Будет,предложен,переходной,турнир,или,какая-то,другая,формула.,+
438,Будет,предложен,переходной,турнир,или,никакая,другая,формула.,-
439,Пусть,их,кто-нибудь,выстрадает,"то,",что,я!,+
440,Пусть,их,никто,выстрадает,"то,",что,я!,-
441,Завтра,что-то,выиграл,–,понесут,на,руках.,+
442,Завтра,ничего,выиграл,–,понесут,на,руках.,-
443,А,где-то,-,разрешают,новые,практики,беззакония.,+
444,А,нигде,-,разрешают,новые,практики,беззакония.,-
445,Кузя,сейчас,также,находится,где-то,в,Китае.,+
446,Кузя,сейчас,также,находится,нигде,в,Китае.,-
447,"Наверное,",внутри,какие-то,отношения,могли,поменять.,+
448,"Наверное,",внутри,никакие,отношения,могли,поменять.,-
449,Зато,вполне,хватит,существовать,какое-то,время,безбедно.,+
450,Зато,вполне,хватит,существовать,никакое,время,безбедно.,-
451,Кто-то,играет,эти,конфликты,ради,раскачки,поединка.,+
452,Никто,играет,эти,конфликты,ради,раскачки,поединка.,-
453,Они,вещи,какие-то,передали,для,ребенка,и,все.,+
454,Они,вещи,никакие,передали,для,ребенка,и,все.,-
455,Играли,"отлично,",и,когда-то,должно,прорваться.,+
456,Играли,"отлично,",и,никогда,должно,прорваться.,-
457,"Возможно,",где-то,следует,передернуть,сочетание,троек.,+
458,"Возможно,",нигде,следует,передернуть,сочетание,троек.,-
459,"Но,",кто-то,заранее,повесил,на,нее,пакет.,+
460,"Но,",никто,заранее,повесил,на,нее,пакет.,-
461,Какой-нибудь,хор,на,конкурс,поехал,или,типа,того.,+
462,Никакой,хор,на,конкурс,поехал,или,типа,того.,-
463,Затем,вместе,с,кем-то,поделит,какую-нибудь,страну.,+
464,Затем,вместе,с,кем-то,поделит,никакую,страну.,-
465,В,какой-то,момент,ребенок,исчез,извидимости,членов,группы.,+
466,В,никакой,момент,ребенок,исчез,извидимости,членов,группы.,-
467,И,еще,что-то,сказал,про,заказные,кампании.,+
468,И,еще,ничего,сказал,про,заказные,кампании.,-
469,Что-то,все,мне,"говорят,",какая-то,грузинская,кола.,+
470,Ничто,все,мне,"говорят,",какая-то,грузинская,кола.,-
471,И,какая-то,одна,попала,–,он,загорелся.,+
472,И,никакая,одна,попала,–,он,загорелся.,-
473,Кто-то,посоветовал,Расмани,предложить,это,место,Рамкумару.,+
