stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,stim9,stim10,stim11,stim12,stim13,stim14,stim15,stim16,stim17,stim18,stim19,stim20,stim21,stim22,stim23
65,Ее,даже,сам,Армен,признал!,+
66,Ее,даже,самого,Армен,признал!,-
67,Сам,приехал,–,Михаил,Михайлыч,Гузенков.,+
68,Самого,приехал,–,Михаил,Михайлыч,Гузенков.,-
69,А,сам,Хмурый,–,это,другое.,+
70,А,самого,Хмурый,–,это,другое.,-
71,Зачем,у,самих,себя,уводить,Новикову?,+
72,Зачем,у,самими,себя,уводить,Новикову?,-
73,Сам,Бринк,наблюдал,за,этим.,+
74,Самого,Бринк,наблюдал,за,этим.,-
75,Она,сама,была,частью,программы.,+
76,Она,самой,была,частью,программы.,-
77,Но,сами,мы,не,хаос.,+
78,Но,самих,мы,не,хаос.,-
79,Так,что,придется,вам,самим.,+
80,Так,что,придется,вам,самих.,-
81,А,если,стрелял,сам,Продинов?,+
82,А,если,стрелял,самого,Продинов?,-
83,Тебе,самому,хочется,это,сделать.,+
84,Тебе,самый,хочется,это,сделать.,-
85,Им,самим,наши,болота,понадобились.,+
86,Им,самих,наши,болота,понадобились.,-
87,Он,сам,и,гости,все.,+
88,Он,самого,и,гости,все.,-
89,Сам,Солдат,–,как,сгусток,энергии.,+
90,Самому,Солдат,–,как,сгусток,энергии.,-
91,Потом,сам,директор,взял,слово.,+
92,Потом,самого,директор,взял,слово.,-
93,И,на,самого,Сомова,бочку,катнули.,+
94,И,на,самый,Сомова,бочку,катнули.,-
95,Да,еще,флаг,самого,Гасан-паши,захватили.,+
96,Да,еще,флаг,самому,Гасан-паши,захватили.,-
97,Развияр,и,сам,все,прекрасно,видел.,+
98,Развияр,и,самого,все,прекрасно,видел.,-
99,Пусть,потешится:,возил,самого,Хаора!,+
100,Пусть,потешится:,возил,самый,Хаора!,-
101,Но,к,ней,самой,подошли.,+
102,Но,к,ней,самая,подошли.,-
103,Сам,дворец,по,возможности,щадить.,+
104,Самого,дворец,по,возможности,щадить.,-
105,Сами,еты,тоже,мало,что,понимали.,+
106,Самих,еты,тоже,мало,что,понимали.,-
107,С,самим,собой,для,других?,+
108,С,самого,собой,для,других?,-
109,Он,сам,скоро,убедился,в,ней.,+
110,Он,самого,скоро,убедился,в,ней.,-
111,А,сам,Женя,на,плаву.,+
112,А,самого,Женя,на,плаву.,-
113,Знание,само,не,дело,есть.,+
114,Знание,самому,не,дело,есть.,-
115,Она,сама,лекарство,от,самой,себя.,+
116,Она,сама,лекарство,от,самая,себя.,-
117,Мне,самому,противен,был,собственный,тон.,+
118,Мне,самый,противен,был,собственный,тон.,-
119,Это,были,килимтарх,и,он,сам!,+
120,Это,были,килимтарх,и,он,самого!,-
121,"Правда,",оставалась,еще,сама,база.,+
122,"Правда,",оставалась,еще,самой,база.,-
123,"Хотя,",где,шляется,сам,капитан?,+
124,"Хотя,",где,шляется,самого,капитан?,-
125,Это,сам,Юрий,Иванович,Гринчук.,+
126,Это,самого,Юрий,Иванович,Гринчук.,-
127,Хотя,сам,маршрут,исключительно,прибыльный.,+
128,Хотя,самого,маршрут,исключительно,прибыльный.,-
129,Ранены,также,сам,Велга,и,Вешняк.,+
130,Ранены,также,самого,Велга,и,Вешняк.,-
131,Он,еще,и,самого,человека,проверяет.,+
132,Он,еще,и,самый,человека,проверяет.,-
133,Сами,немцы,передали,сейчас,об,этом.,+
134,Самих,немцы,передали,сейчас,об,этом.,-
135,Мне,самому,садиться,или,лучше,вы?,+
136,Мне,самый,садиться,или,лучше,вы?,-
137,Сам,Робин,из,Локсли,доверяет,ему.,+
138,Самого,Робин,из,Локсли,доверяет,ему.,-
139,Это,была,сама,ББ,Стар.,+
140,Это,была,самой,ББ,Стар.,-
141,Мне,самой,не,хочется,смертельно.,+
142,Мне,самая,не,хочется,смертельно.,-
143,Сама,она,скинула,пока,лишь,плащ.,+
144,Самой,она,скинула,пока,лишь,плащ.,-
145,А,сам,Рем,был,арестован.,+
146,А,самого,Рем,был,арестован.,-
147,Пока,же,я,сам,принимал,гостей.,+
148,Пока,же,я,самого,принимал,гостей.,-
149,Зато,сама,она,интересовала,многих.,+
150,Зато,самой,она,интересовала,многих.,-
151,Тут,же,появился,и,сам,Бодю.,+
152,Тут,же,появился,и,самого,Бодю.,-
153,"деньги,",что,и,сама,поездка.,+
154,"деньги,",что,и,самой,поездка.,-
155,Меня,же,сам,Барысь,сюда,поставил...,+
156,Меня,же,самого,Барысь,сюда,поставил...,-
157,И,камин,у,самого,столика.,+
158,И,камин,у,самый,столика.,-
159,До,этого,Дина,была,само,послушание.,+
160,До,этого,Дина,была,самому,послушание.,-
161,Но,пройти,через,само,ущелье.,+
162,Но,пройти,через,самому,ущелье.,-
163,А,Тина,сама,здесь,была.,+
164,А,Тина,самой,здесь,была.,-
165,Или,у,самого,папаша,зять,Рокфеллера...,+
166,Или,у,самый,папаша,зять,Рокфеллера...,-
167,Но,гонки,бежит,сам,Фуркад.,+
168,Но,гонки,бежит,самого,Фуркад.,-
169,Но,для,самих,футболистов,изменения,есть.,+
170,Но,для,самими,футболистов,изменения,есть.,-
171,Однако,самого,Доу,магия,не,спасла.,+
172,Однако,самый,Доу,магия,не,спасла.,-
173,Картину,представил,сам,Петр,Буслов.,+
174,Картину,представил,самого,Петр,Буслов.,-
175,Большой,отдел,посвящен,самой,Великобритании.,+
176,Большой,отдел,посвящен,самая,Великобритании.,-
177,Сама,Малика,Гезимиева,осталась,невредимой.,+
178,Самой,Малика,Гезимиева,осталась,невредимой.,-
179,То,есть,просел,сам,критерий.,+
180,То,есть,просел,самого,критерий.,-
181,Понимает,ли,это,сам,Дэйна?,+
182,Понимает,ли,это,самого,Дэйна?,-
183,Плюс,поговорим,с,самими,игроками.,+
184,Плюс,поговорим,с,самих,игроками.,-
185,Сам,губернатор,тогда,не,пострадал.,+
186,Самого,губернатор,тогда,не,пострадал.,-
187,Ведь,сам,жест,не,решит,проблемы.,+
188,Ведь,самого,жест,не,решит,проблемы.,-
189,А,уже,заменил,самого,Иванова.,+
190,А,уже,заменил,самому,Иванова.,-
191,В,ней,примет,участие,сам,футболист.,+
192,В,ней,примет,участие,самого,футболист.,-
193,Про,государство,вам,самим,судить.,+
194,Про,государство,вам,самих,судить.,-
195,Сам,Кернес,информацию,не,коментирует.,+
196,Самого,Кернес,информацию,не,коментирует.,-
197,Сам,бланк,теперь,должны,уничтожить.,+
198,Самого,бланк,теперь,должны,уничтожить.,-
199,Сам,мавзолей,переделать,под,музей.,+
200,Самого,мавзолей,переделать,под,музей.,-
201,Сам,сотрудник,РФС,был,госпиталзирован.,+
202,Самого,сотрудник,РФС,был,госпиталзирован.,-
203,Сам,принцип,еще,не,определен.,+
204,Самого,принцип,еще,не,определен.,-
205,По,самому,делу,Верников,говорил,мало.,+
206,По,самое,делу,Верников,говорил,мало.,-
207,Но,иногда,невоспитанным,считают,самого,Александра.,+
208,Но,иногда,невоспитанным,считают,самый,Александра.,-
209,На,самого,Асада,полагаться,тоже,невозможно.,+
210,На,самый,Асада,полагаться,тоже,невозможно.,-
211,Не,проведены,внятно,и,сами,границы.,+
212,Не,проведены,внятно,и,самими,границы.,-
213,Это,люди,сами,делают,их.,+
214,Это,люди,самих,делают,их.,-
215,Сегодня,же,может,быть,сам,Сивяков.,+
216,Сегодня,же,может,быть,самого,Сивяков.,-
217,Сам,Босов,играл,в,ее,сборной.,+
218,Самому,Босов,играл,в,ее,сборной.,-
219,У,меня,самого,еще,есть,силы.,+
220,У,меня,самый,еще,есть,силы.,-
221,Сам,игрок,тоже,не,против,остаться.,+
222,Самого,игрок,тоже,не,против,остаться.,-
223,Сам,мост,включен,в,первую.,+
224,Самого,мост,включен,в,первую.,-
225,А,чего,нужно,самому,человеку?,+
226,А,чего,нужно,самый,человеку?,-
227,Сами,числа,зубрить,смысла,нет.,+
228,Самими,числа,зубрить,смысла,нет.,-
229,Сам,врач,вину,не,признал.,+
230,Самого,врач,вину,не,признал.,-
231,И,каждый,день,самого,себя,бороть.,+
232,И,каждый,день,самому,себя,бороть.,-
233,Самой,журналистке,билинг,не,предоставили.,+
234,Самая,журналистке,билинг,не,предоставили.,-
235,Они,сами,тоже,чувствуют,игру.,+
236,Они,самих,тоже,чувствуют,игру.,-
237,Сам,источник,его,был,отравлен.,+
238,Самого,источник,его,был,отравлен.,-
239,Сами,мы,заходили,по,пояс.,+
240,Самих,мы,заходили,по,пояс.,-
241,Однако,сам,Бад,не,выжил.,+
242,Однако,самого,Бад,не,выжил.,-
243,Им,самим,интересно-то,играть,так?,+
244,Им,самих,интересно-то,играть,так?,-
245,Сам,Некрохин,детей,не,имел.,+
246,Самого,Некрохин,детей,не,имел.,-
247,Конрад,несет,саму,возлюбленную,Сеида,Гюльнар.,+
248,Конрад,несет,самой,возлюбленную,Сеида,Гюльнар.,-
249,Роль,Вели,играл,сам,Иосиф,Живидзе.,+
250,Роль,Вели,играл,самого,Иосиф,Живидзе.,-
251,Сами,установки,были,различных,моделей.,+
252,Самими,установки,были,различных,моделей.,-
253,Сам,Сас,не,является,саентологом.,+
254,Самого,Сас,не,является,саентологом.,-
255,Сам,сим,также,стареет,и,умирает.,+
256,Самого,сим,также,стареет,и,умирает.,-
257,Иногда,убрусом,называют,сам,образ.,+
258,Иногда,убрусом,называют,самого,образ.,-
259,По,признанию,самого,Пехова,Женат.,+
260,По,признанию,самому,Пехова,Женат.,-
261,Однако,Кертис,сама,охотно,согласилась.,+
262,Однако,Кертис,самой,охотно,согласилась.,-
263,Сам,Бутч,оказывается,ранен,в,спину.,+
264,Самого,Бутч,оказывается,ранен,в,спину.,-
265,Сама,река,расположена,в,от,ворот.,+
266,Самой,река,расположена,в,от,ворот.,-
267,Сам,же,Рэйвенлофт,много,больше.,+
268,Самого,же,Рэйвенлофт,много,больше.,-
269,Сам,Удаяппан,теперь,член,законодательного,собрания.,+
270,Самого,Удаяппан,теперь,член,законодательного,собрания.,-
271,Сам,Пианхи,решился,на,приступ.,+
272,Самого,Пианхи,решился,на,приступ.,-
273,Как,продюсер,я,сам,себя,нанял.,+
274,Как,продюсер,я,самого,себя,нанял.,-
275,Жертвенник,Эроту,посвятил,сам,Харм.,+
276,Жертвенник,Эроту,посвятил,самого,Харм.,-
277,Сам,Ансем,исчезает,неизвестно,куда.,+
278,Самому,Ансем,исчезает,неизвестно,куда.,-
279,А,сам,Легкошкур,стал,символом,Победы.,+
280,А,самому,Легкошкур,стал,символом,Победы.,-
281,Медиальном,залогом,говорило,само,Бытие.,+
282,Медиальном,залогом,говорило,самому,Бытие.,-
283,Всего,меньше,сам,он,жил,инстинктом.,+
284,Всего,меньше,самого,он,жил,инстинктом.,-
285,Сам,Елюй,Даши,несторианином,не,был.,+
286,Самого,Елюй,Даши,несторианином,не,был.,-
287,Сам,Сингэн,был,дважды,ранен.,+
288,Самого,Сингэн,был,дважды,ранен.,-
289,Ведь,Радик,запросто,мог,сделать,самого,Артема.,+
290,Ведь,Радик,запросто,мог,сделать,самый,Артема.,-
291,"Это,",сам,Понтон,тебе,привет,шлет.,+
292,"Это,",самого,Понтон,тебе,привет,шлет.,-
293,И,сам,ты,производил,одну,только,ложь!,+
294,И,самого,ты,производил,одну,только,ложь!,-
295,Просто,сам,сигнал,пересекал,пространство,десять,лет.,+
296,Просто,самого,сигнал,пересекал,пространство,десять,лет.,-
297,А,игрецом,теперь,был,сам,тиун,Ярослав.,+
298,А,игрецом,теперь,был,самого,тиун,Ярослав.,-
299,Но,в,карамне,лежал,сам,военный,билет.,+
300,Но,в,карамне,лежал,самого,военный,билет.,-
301,Бред,Киемори,не,казался,ему,самому,ужасным.,+
302,Бред,Киемори,не,казался,ему,самый,ужасным.,-
303,Такое,"завернутое,",что,выдает,сам,Лес?,+
304,Такое,"завернутое,",что,выдает,самого,Лес?,-
305,А,вот,и,сам,академик,Ван,Бо.,+
306,А,вот,и,самого,академик,Ван,Бо.,-
307,С,первой,подводой,приехал,сам,управляющий,Хус.,+
308,С,первой,подводой,приехал,самого,управляющий,Хус.,-
309,Но,довольно,излагать,сам,"миф,",София.,+
310,Но,довольно,излагать,самого,"миф,",София.,-
311,Фарт,сам,лез,к,ним,в,сети.,+
312,Фарт,самого,лез,к,ним,в,сети.,-
313,Сам,Гризов,несколько,секунд,был,словно,парализован.,+
314,Самого,Гризов,несколько,секунд,был,словно,парализован.,-
315,То,был,сам,Оршан,–,царь,великанов.,+
316,То,был,самого,Оршан,–,царь,великанов.,-
317,Его,и,самого,"обыскали,",тоже,пусто.,+
318,Его,и,самый,"обыскали,",тоже,пусто.,-
319,От,самого,Меженя,"везли,",от,личивинов!,+
320,От,самый,Меженя,"везли,",от,личивинов!,-
321,Обманщик,проводила,друзей,почти,до,самого,Киева.,+
322,Обманщик,проводила,друзей,почти,до,самый,Киева.,-
323,Сам,грозный,гнев,небес,мчался,к,ним.,+
324,Самого,грозный,гнев,небес,мчался,к,ним.,-
325,Про,самого,про,"хозяина,",про,царя-анпиратора.,+
326,Про,самый,про,"хозяина,",про,царя-анпиратора.,-
327,Он,решается,бросить,вызов,самому,Гере,Супперу.,+
328,Он,решается,бросить,вызов,самый,Гере,Супперу.,-
329,А,вот,самого,господина,Уэйна,Язон,узнал.,+
330,А,вот,самый,господина,Уэйна,Язон,узнал.,-
331,Второе:,что,самой,Лютавы,рядом,нет.,+
332,Второе:,что,самую,Лютавы,рядом,нет.,-
333,Сам,же,я,смахивал,на,ее,трон.,+
334,Самого,же,я,смахивал,на,ее,трон.,-
335,В,"головном,","бронированном,",сам,Каток.,+
336,В,"головном,","бронированном,",самого,Каток.,-
337,Ведь,важна,сама,книга,—,ее,идеи.,+
338,Ведь,важна,самой,книга,—,ее,идеи.,-
339,Наконец,в,Аутафорт,явился,сам,граф,Риго.,+
340,Наконец,в,Аутафорт,явился,самого,граф,Риго.,-
341,Сам,он,Олежка,не,достал,ни,разу.,+
342,Самого,он,Олежка,не,достал,ни,разу.,-
343,Сам,фрак,был,широк,и,тоже,длинен.,+
344,Самого,фрак,был,широк,и,тоже,длинен.,-
345,Но,последнее,–,во,власти,самого,Нила.,+
346,Но,последнее,–,во,власти,самый,Нила.,-
347,Сами,двери,–,повалены,и,громоздятся,рядом.,+
348,Самими,двери,–,повалены,и,громоздятся,рядом.,-
349,Но,сама,земля,фьельнов,открыта,для,Этайи.,+
350,Но,самой,земля,фьельнов,открыта,для,Этайи.,-
351,Однажды,даже,сам,Сарданапал,на,запук,наткнулся.,+
352,Однажды,даже,самого,Сарданапал,на,запук,наткнулся.,-
353,Ты,сам,это,"понял,",Том,Тим.,+
354,Ты,самого,это,"понял,",Том,Тим.,-
355,Но,самому,Масику,слабо,переступить,через,порог.,+
356,Но,самый,Масику,слабо,переступить,через,порог.,-
357,Рианнон,убедила,Гваула,самого,проверить,вместимость,мешка.,+
358,Рианнон,убедила,Гваула,самый,проверить,вместимость,мешка.,-
359,Капрал,и,сам,"вулкан,",подумал,Денис.,+
360,Капрал,и,самого,"вулкан,",подумал,Денис.,-
361,Это,вы,сами,вот,его,сейчас,произнесли.,+
362,Это,вы,самих,вот,его,сейчас,произнесли.,-
363,Видят,–,свежие,ямы,у,самого,балагана.,+
364,Видят,–,свежие,ямы,у,самый,балагана.,-
365,Ты,сам,"сказал,",что,не,кисейный...,+
366,Ты,самого,"сказал,",что,не,кисейный...,-
367,"Олег,",эта,Нина,и,сам,Бадякин!,+
368,"Олег,",эта,Нина,и,самого,Бадякин!,-
369,Сам,Лагха,впоследствии,видал,вещи,и,похлеще.,+
370,Самого,Лагха,впоследствии,видал,вещи,и,похлеще.,-
371,Может,быть,сам,он,лишь,отражение,Громовника?,+
372,Может,быть,самого,он,лишь,отражение,Громовника?,-
373,Разве,цель,моя,-,переделать,самого,Фарафонова?,+
374,Разве,цель,моя,-,переделать,самому,Фарафонова?,-
375,Потому,что,сам,наш,мир,―,чудо.,+
376,Потому,что,самого,наш,мир,―,чудо.,-
377,А,если,это,–,само,мадигское,командование?,+
378,А,если,это,–,самому,мадигское,командование?,-
379,Здесь,же,был,главный,космопорт,самого,Херфа.,+
380,Здесь,же,был,главный,космопорт,самый,Херфа.,-
381,Это,все,–,не,вы,сами,подстроили?,+
382,Это,все,–,не,вы,самих,подстроили?,-
383,К,нам,в,гости,сам,Октин,Хаш.,+
384,К,нам,в,гости,самого,Октин,Хаш.,-
385,Ведь,ты,сама,не,можешь,использовать,меч.,+
386,Ведь,ты,самой,не,можешь,использовать,меч.,-
387,Словно,сама,жизнь,подталкивала,бога,без,Силы.,+
388,Словно,самой,жизнь,подталкивала,бога,без,Силы.,-
389,Точно,сам,бес,вчера,над,ним,покуражился.,+
390,Точно,самого,бес,вчера,над,ним,покуражился.,-
391,К,самому,князю,атаман,их,Черкашенин,ходил.,+
392,К,самый,князю,атаман,их,Черкашенин,ходил.,-
393,Сам,друид,Даймин,Дамаргайт,оказывает,мне,помощь!,+
394,Самого,друид,Даймин,Дамаргайт,оказывает,мне,помощь!,-
395,А,сам,разговор,как,минимум,на,миллион...,+
396,А,самого,разговор,как,минимум,на,миллион...,-
397,Но,он,сам,о,блегчил,жизнь,взводному!,+
398,Но,он,самого,о,блегчил,жизнь,взводному!,-
399,Сам,Быцо,в,то,время,овец,пас.,+
400,Самого,Быцо,в,то,время,овец,пас.,-
401,"Впрочем,",она,и,сама,сейчас,сканает.,+
402,"Впрочем,",она,и,самой,сейчас,сканает.,-
403,Сам,Бельский,тут,полностью,ни,при,чем.,+
404,Самого,Бельский,тут,полностью,ни,при,чем.,-
405,Как,светлые,с,золотом,волосы,самого,Асхенны.,+
406,Как,светлые,с,золотом,волосы,самому,Асхенны.,-
407,И,сам,Гроншик,вполне,соответстволвал,собственным,интерьерам.,+
408,И,самого,Гроншик,вполне,соответстволвал,собственным,интерьерам.,-
409,И,самой,Дагейды,ему,казалось,слишком,много.,+
410,И,самую,Дагейды,ему,казалось,слишком,много.,-
411,Да,и,сами,они,хорошо,просить,могут...,+
412,Да,и,самих,они,хорошо,просить,могут...,-
413,За,соплеменников,вступился,сам,Гельвинг,Теодор,Первый.,+
414,За,соплеменников,вступился,самого,Гельвинг,Теодор,Первый.,-
415,А,время,само,про,себе,совершенно,бесшумно.,+
416,А,время,самому,про,себе,совершенно,бесшумно.,-
417,Она,"радуется,",что,не,сам,Джон.,+
418,Она,"радуется,",что,не,самого,Джон.,-
419,И,дух,из,самого,гостя,–,тоже!,+
420,И,дух,из,самый,гостя,–,тоже!,-
421,А,звук,колокольчика,самих,крельдов,прятаться,заставляет.,+
422,А,звук,колокольчика,сами,крельдов,прятаться,заставляет.,-
423,Да,и,отчего,сам,берег,называется,Медовым?,+
424,Да,и,отчего,самого,берег,называется,Медовым?,-
425,Нужен,для,этого,сам,Ургон,или,нет?,+
426,Нужен,для,этого,самого,Ургон,или,нет?,-
427,Затем,идет,название,самого,сообщества,или,замка.,+
428,Затем,идет,название,самому,сообщества,или,замка.,-
429,А,на,нем,–,сам,Могучий,Обу!,+
430,А,на,нем,–,самого,Могучий,Обу!,-
431,К,генералу,подошел,сам,председатель,чрезвычайки,Артабеков.,+
432,К,генералу,подошел,самого,председатель,чрезвычайки,Артабеков.,-
433,А,Сам,Язон,вдруг,начал,страшно,нервничать.,+
434,А,Самого,Язон,вдруг,начал,страшно,нервничать.,-
435,Мафусаил,остался,стоять,и,мужчина,ушел,сам.,+
436,Мафусаил,остался,стоять,и,мужчина,ушел,самого.,-
437,Сам,тебе,бывалоча,йогурты,таскал,в,больницу.,+
438,Самого,тебе,бывалоча,йогурты,таскал,в,больницу.,-
439,Его,больше,интересовал,собственно,сам,Совет,магов.,+
440,Его,больше,интересовал,собственно,самого,Совет,магов.,-
441,За,которого,ты,сам,головой,ответил,бы!,+
442,За,которого,ты,самого,головой,ответил,бы!,-
443,Сам,староста,Лугайд,неоднократно,поглядывал,в,небо.,+
444,Самого,староста,Лугайд,неоднократно,поглядывал,в,небо.,-
445,Как,только,деньги,"получишь,",я,сам!,+
446,Как,только,деньги,"получишь,",я,самого!,-
447,Затевал,Вышень,разговоры,и,с,самим,Хвалисом.,+
448,Затевал,Вышень,разговоры,и,с,самого,Хвалисом.,-
449,Ты,сам,ведь,-,"Исаич,",приятель!..,+
450,Ты,самого,ведь,-,"Исаич,",приятель!..,-
451,Ведь,люди,сами,часто,охотятся,на,крокотамов.,+
452,Ведь,люди,самих,часто,охотятся,на,крокотамов.,-
453,А,"значит,",вели,от,самого,отделения.,+
454,А,"значит,",вели,от,самому,отделения.,-
455,Сам,Мушег,Сагателян,виновным,себя,не,признает.,+
456,Самого,Мушег,Сагателян,виновным,себя,не,признает.,-
457,Сам,Никола,очень,хочет,остаться,в,ЦСКА.,+
458,Самого,Никола,очень,хочет,остаться,в,ЦСКА.,-
459,Сам,онтакже,является,жителем,села,Верхний,Баргяб.,+
460,Самого,онтакже,является,жителем,села,Верхний,Баргяб.,-
461,Сам,я,тоже,до,взрыва,не,тормозил.,+
462,Самого,я,тоже,до,взрыва,не,тормозил.,-
463,Сама,женщина,не,могла,выйти,с,Тимом.,+
464,Самой,женщина,не,могла,выйти,с,Тимом.,-
465,Сам,Хакшабанович,выбрал,для,себя,99-й,номер.,+
466,Самого,Хакшабанович,выбрал,для,себя,99-й,номер.,-
467,От,самого,футболиста,ей,ничего,не,нужно.,+
468,От,самый,футболиста,ей,ничего,не,нужно.,-
469,А,сами,цвета,стали,на,нее,кричать.,+
470,А,самими,цвета,стали,на,нее,кричать.,-
471,У,нас,же,стены,—,сама,история.,+
472,У,нас,же,стены,—,самой,история.,-
473,С,самим,Резиуном,я,сегодня,не,общался.,+
474,С,самого,Резиуном,я,сегодня,не,общался.,-
475,Правда,сам,Жириновский,слова,подбирать,не,собирается.,+
476,Правда,самого,Жириновский,слова,подбирать,не,собирается.,-
477,При,этом,сам,Кухинке,православным,не,был.,+
478,При,этом,самого,Кухинке,православным,не,был.,-
479,Хотя,пакеты,эти,зачастую,больше,самих,урн.,+
480,Хотя,пакеты,эти,зачастую,больше,сами,урн.,-
481,Сам,иггрок,открыт,к,переходу,следующим,летом.,+
482,Самого,иггрок,открыт,к,переходу,следующим,летом.,-
483,Его,всегда,выбирали,из,самого,корпуса,курчи.,+
484,Его,всегда,выбирали,из,самому,корпуса,курчи.,-
485,Сам,Путаансуу,стал,известен,как,Мистер,Лорди.,+
486,Самого,Путаансуу,стал,известен,как,Мистер,Лорди.,-
487,Сам,сегун,Асикага,Есимаса,вначале,поддерживал,Кацумото.,+
488,Самого,сегун,Асикага,Есимаса,вначале,поддерживал,Кацумото.,-
489,В,первом,из,них,проходят,сами,партии.,+
490,В,первом,из,них,проходят,самими,партии.,-
491,Ти,"дома,",дома,сам,пан,Иван?,+
492,Ти,"дома,",дома,самого,пан,Иван?,-
493,Ежедневно,шалаграму,проводят,пуджу,как,самому,Вишну.,+
494,Ежедневно,шалаграму,проводят,пуджу,как,самый,Вишну.,-
495,Сам,киммел,начал,давать,показания,7,августа.,+
496,Самого,киммел,начал,давать,показания,7,августа.,-
497,Его,популярность,составила,конкуренцию,самому,Элиакуму,Цунзеру.,+
498,Его,популярность,составила,конкуренцию,самый,Элиакуму,Цунзеру.,-
499,Но,джинн,обращает,меч,против,самого,Сэма.,+
500,Но,джинн,обращает,меч,против,самый,Сэма.,-
501,О,деятельности,самого,Тукки,ничего,не,известно.,+
502,О,деятельности,самый,Тукки,ничего,не,известно.,-
503,Сам,Депа,Зеневиси,был,схвачен,и,казнен.,+
504,Самого,Депа,Зеневиси,был,схвачен,и,казнен.,-
505,Также,возможна,игра,на,самих,клетках,гобана.,+
506,Также,возможна,игра,на,сами,клетках,гобана.,-
507,Знаешь,ты,"сам,",что,всегда,неверна,за,неверных,порука.,+
508,Знаешь,ты,"самого,",что,всегда,неверна,за,неверных,порука.,-
509,"Теперь,",возри,вокруг,и,в,самого,себя.,+
510,"Теперь,",возри,вокруг,и,в,самый,себя.,-
511,Гаррис,врал:,полномочия,он,имел,–,от,самого,короля.,+
512,Гаррис,врал:,полномочия,он,имел,–,от,самый,короля.,-
513,Да,чего,там,–,сам,Бернгард,так,думал.,+
514,Да,чего,там,–,самого,Бернгард,так,думал.,-
515,И,я,сам,ее,вроде,бы,уже,хотел.,+
516,И,я,самого,ее,вроде,бы,уже,хотел.,-
517,Я,–,сама,"покорность,",качу,за,Сашкой,ее,велосипед.,+
518,Я,–,самой,"покорность,",качу,за,Сашкой,ее,велосипед.,-
519,Одет,вроде,"неважно,",зато,привел,его,сам,директор.,+
